IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
73605de2d6e68a5c6ea385cfc4f8142ff63047564c2cca9959153fc35f56d0d5,,,,10.0,High,80,Mitigation,Operating System (OS) End of Life (EOL) Detection,"The Operating System (OS) on the remote host has reached the end
  of life (EOL) and should not be used anymore.","The ""Ubuntu"" Operating System on the remote host has reached the end of life.

CPE:               cpe:/o:canonical:ubuntu_linux:12.04
Installed version,
build or SP:       12.04
EOL date:          2017-04-28
EOL info:          https://wiki.ubuntu.com/Releases
",1.3.6.1.4.1.25623.1.0.103674,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:43:35Z,54f1eea7-e351-4b0f-ae03-b4fe3b9202be,"An EOL version of an OS is not receiving any security updates
  from the vendor. Unfixed security vulnerabilities might be leveraged by an attacker to compromise
  the security of this host.","Upgrade the OS on the remote host to a version which is still
  supported and receiving security updates by the vendor.",,,"Checks if an EOL version of an OS is present on the target
  host.
Details:
Operating System (OS) End of Life (EOL) Detection
(OID: 1.3.6.1.4.1.25623.1.0.103674)
Version used: 2024-02-28T14:37:42Z
","Product: cpe:/o:canonical:ubuntu_linux:12.04
Method: OS Detection Consolidation and Reporting
(OID: 1.3.6.1.4.1.25623.1.0.105937)
",,,
69a67d6ece0baa5ae49253768d35ffc10c2b13d6ad129db6cf60f7e8d0ec3599,,623.0,udp,10.0,High,99,VendorFix,IPMI Cipher Zero Authentication Bypass Vulnerability (IPMI Protocol),"Intelligent Platform Management Interface (IPMI) services are
  prone to an authentication bypass vulnerability.","The remote IPMI service accepted a session open request for cipher zero.
",1.3.6.1.4.1.25623.1.0.103840,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,200752d1-1e2d-441e-9449-bd633acace0d,"Attackers can exploit this issue to gain administrative access to
  the device and disclose sensitive information.",Ask the Vendor for an update.,,"The remote IPMI service accepted a session open request for
  cipher zero.","Sends a request with a zero cipher and checks if this request
  was accepted.
Details:
IPMI Cipher Zero Authentication Bypass Vulnerability (IPMI Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.103840)
Version used: 2024-03-21T05:06:54Z
",,,,
3a9d42dc76cfc9c65c3bb779d648201a59d3e847730083b843fdd11a9a7063eb,f3cc8124b246ba166c09d386c3d1605e44c78fcc3a5c8887db2ad675a18d8738,,,10.0,High,80,Mitigation,Operating System (OS) End of Life (EOL) Detection,"The Operating System (OS) on the remote host has reached the end
  of life (EOL) and should not be used anymore.","The ""Debian GNU/Linux"" Operating System on the remote host has reached the end of life.

CPE:               cpe:/o:debian:debian_linux:3.1
Installed version,
build or SP:       3.1
EOL date:          2008-03-31
EOL info:          https://en.wikipedia.org/wiki/List_of_Debian_releases#Release_table
",1.3.6.1.4.1.25623.1.0.103674,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T01:01:07Z,fbb014f8-cf84-4fa0-85f1-a6043f233e5f,"An EOL version of an OS is not receiving any security updates
  from the vendor. Unfixed security vulnerabilities might be leveraged by an attacker to compromise
  the security of this host.","Upgrade the OS on the remote host to a version which is still
  supported and receiving security updates by the vendor.",,,"Checks if an EOL version of an OS is present on the target
  host.
Details:
Operating System (OS) End of Life (EOL) Detection
(OID: 1.3.6.1.4.1.25623.1.0.103674)
Version used: 2024-02-28T14:37:42Z
","Product: cpe:/o:debian:debian_linux:3.1
Method: OS Detection Consolidation and Reporting
(OID: 1.3.6.1.4.1.25623.1.0.105937)
",,,
2e78ad65b07a722767e2de66021fe8aa9efcc3d7487ec33ea79e1e6abdf7a904,,80.0,tcp,9.8,High,99,VendorFix,WordPress Multiple Plugins / Themes Directory Traversal / File Download Vulnerability (HTTP),"Multiple WordPress Plugins / Themes are prone to a directory
  traversal or file download vulnerability.","The following URLs are vulnerable:

http://150.164.203.16/wp-admin/admin-ajax.php?action=revslider_show_image&img=../wp-config.php
http://150.164.203.16/wp-admin/admin-ajax.php?action=revslider_show_image&img=../../../../../../../../../../etc/passwd
",1.3.6.1.4.1.25623.1.0.117055,"CVE-2012-0896,CVE-2007-6369,CVE-2013-7240,CVE-2014-4940,CVE-2014-5368,CVE-2014-8799,CVE-2014-9119,CVE-2014-9734,CVE-2015-1000005,CVE-2015-1000006,CVE-2015-1000007,CVE-2015-1000010,CVE-2015-1000012,CVE-2015-1579,CVE-2015-4414,CVE-2015-4694,CVE-2015-4703,CVE-2015-4704,CVE-2015-5468,CVE-2015-5469,CVE-2015-5471,CVE-2015-5472,CVE-2015-5609,CVE-2015-9406,CVE-2015-9470,CVE-2015-9480,CVE-2016-10924,CVE-2016-10956,CVE-2017-1002008,CVE-2018-16283,CVE-2018-16299,CVE-2018-7422,CVE-2018-9118,CVE-2019-14205,CVE-2019-14206,CVE-2019-9618,CVE-2020-11738,CVE-2021-39316,CVE-2022-1119",3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:33:37Z,77f0d681-73d0-40d4-b589-34b7b3ab91de,"Successful exploitation will allow a remote attacker to download
  arbitrary files.","Please contact the vendor for additional information regarding
  potential updates. If none exist, remove the plugin / theme.","The following WordPress Plugins / Themes are known to be
  affected:

  - Product Input Fields for WooCommerce

  - Slider Revolution (revslider)

  - MiwoFTP

  - aspose-doc-exporter

  - candidate-application-form

  - cloudsafe365-for-wp

  - db-backup

  - google-mp3-audio-player

  - hb-audio-gallery-lite

  - history-collection

  - old-post-spinner

  - pica-photo-gallery

  - pictpress

  - recent-backups

  - wptf-image-gallery

  - mTheme-Unus

  - parallelus-mingle

  - parallelus-salutation

  - tinymce-thumbnail-gallery

  - simple-image-manipulator

  - site-import

  - robotcpa

  - Duplicator (Free and Pro)

  - mypixs

  - Membership Simplified (membership-simplified-for-oap-members-only)

  - ibs-Mappro

  - wp-ecommerce-shop-styling

  - wp-swimteam

  - mdc-youtube-downloader

  - image-export

  - zip-attachments

  - download-zip-attachments

  - se-html5-album-audio-player

  - wp-instance-rename

  - wp-license.php (unknown plugin)

  - adaptive-images

  - gracemedia-media-player

  - localize-my-post

  - site-editor

  - wechat-broadcast

  - simple-fields

  - tutor

  - mail-masta

  - wp-vault

  - wpsite-background-takeover

  - NativeChurch

  - wordfence

  - memphis-documents-library

  - advanced-dewplayer

  - dukapress

  - wp-source-control

  - tera-charts

  - Zoomsounds

  - admin-word-count-column

  - ad-widget

  - amministrazione-aperta

  - aspose-cloud-ebook-generator

  - aspose-importer-exporter

  - aspose-pdf-exporter

  - brandfolder

  - cab-fare-calculator

  - cherry-plugin

  - church-admin

  - churchope

  - shortcode

  - sniplets

  - video-synchro-pdf

  - oxygen-theme

  - count-per-day

  - ebook-download

  - simple-file-list

  - Javo Spot Premium Theme",,"Sends a crafted HTTP GET request and checks the response.
Details:
WordPress Multiple Plugins / Themes Directory Traversal / File Download Vuln...
(OID: 1.3.6.1.4.1.25623.1.0.117055)
Version used: 2023-10-20T16:09:12Z
",,,,
7f0ebffa21f5c6bdd8bc5fdaaeebc35ae1eb8977c90306ed5a1528347f8a7d57,,80.0,tcp,9.8,High,99,VendorFix,Zabbix Multiple SQL Injection Vulnerabilities,"Zabbix API and Frontend are prone to multiple SQL injection
  (SQLi) vulnerabilities.","Vulnerable URL: http://150.164.203.18/zabbix/httpmon.php?applications=2%27
",1.3.6.1.4.1.25623.1.0.103812,CVE-2013-5743,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:33:10Z,3c839a45-5e8b-4bde-8858-da11cb589228,"A successful exploit may allow an attacker to compromise the
  application, access or modify data, or exploit latent vulnerabilities in the underlying database.","Updates are available. Please see the references or vendor advisory
  for more information.",ZABBIX prior to 1.8.18 and 2.x prior to 2.0.9.,"A remote attacker could send specially-crafted SQL statements
  to multiple API methods using multiple parameters, which could allow the attacker to view, add,
  modify or delete information in the back-end database.","Sends a crafted HTTP GET request and checks the response.
Details:
Zabbix Multiple SQL Injection Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.103812)
Version used: 2022-02-23T10:57:32Z
",,,,
6454382c62b916cc53d2a21e17c09005a186dc16c99fcccde5ecf64234879f37,a39720a2be89dbf195b7beae391619df84e54e7ac8a8e7ce0ec02269b31b4385,32800.0,tcp,9.8,High,95,Mitigation,MySQL / MariaDB Default Credentials (MySQL Protocol),"It was possible to login into the remote MySQL as
  root using weak credentials.","It was possible to login as root with password ""root"".


",1.3.6.1.4.1.25623.1.0.103551,"CVE-2001-0645,CVE-2004-2357,CVE-2006-1451,CVE-2007-2554,CVE-2007-6081,CVE-2009-0919,CVE-2014-3419,CVE-2015-4669,CVE-2016-6531,CVE-2018-15719",3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:34:51Z,20d8a763-c0ab-4095-9f45-115c0ff23ba5,,"- Change the password as soon as possible

  - Contact the vendor for other possible fixes / updates","The following products are know to use such weak credentials:

  - CVE-2001-0645: Symantec/AXENT NetProwler 3.5.x

  - CVE-2004-2357: Proofpoint Protection Server

  - CVE-2006-1451: MySQL Manager in Apple Mac OS X 10.3.9 and 10.4.6

  - CVE-2007-2554: Associated Press (AP) Newspower 4.0.1 and earlier

  - CVE-2007-6081: AdventNet EventLog Analyzer build 4030

  - CVE-2009-0919: XAMPP

  - CVE-2014-3419: Infoblox NetMRI before 6.8.5

  - CVE-2015-4669: Xsuite 2.x

  - CVE-2016-6531, CVE-2018-15719: Open Dental before version 18.4

  Other products might be affected as well.",,"
Details:
MySQL / MariaDB Default Credentials (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.103551)
Version used: 2023-11-02T05:05:26Z
","Product: cpe:/a:mysql:mysql:5.7.29
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
",,,
8d102332aa499f046b145ac43ed0e4712ec1fb1a5f3446e39c6ce686e5f52f26,64037b7bcda3085b6cd24984e0c65f7036b38d82f5d6854987af9248d0154ad3,3306.0,tcp,9.8,High,95,Mitigation,MySQL / MariaDB Default Credentials (MySQL Protocol),"It was possible to login into the remote MySQL as
  root using weak credentials.","It was possible to login as root with an empty password.


",1.3.6.1.4.1.25623.1.0.103551,"CVE-2001-0645,CVE-2004-2357,CVE-2006-1451,CVE-2007-2554,CVE-2007-6081,CVE-2009-0919,CVE-2014-3419,CVE-2015-4669,CVE-2016-6531,CVE-2018-15719",3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T01:02:48Z,3a735a5f-2460-4afb-b53a-2d01ac01ba07,,"- Change the password as soon as possible

  - Contact the vendor for other possible fixes / updates","The following products are know to use such weak credentials:

  - CVE-2001-0645: Symantec/AXENT NetProwler 3.5.x

  - CVE-2004-2357: Proofpoint Protection Server

  - CVE-2006-1451: MySQL Manager in Apple Mac OS X 10.3.9 and 10.4.6

  - CVE-2007-2554: Associated Press (AP) Newspower 4.0.1 and earlier

  - CVE-2007-6081: AdventNet EventLog Analyzer build 4030

  - CVE-2009-0919: XAMPP

  - CVE-2014-3419: Infoblox NetMRI before 6.8.5

  - CVE-2015-4669: Xsuite 2.x

  - CVE-2016-6531, CVE-2018-15719: Open Dental before version 18.4

  Other products might be affected as well.",,"
Details:
MySQL / MariaDB Default Credentials (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.103551)
Version used: 2023-11-02T05:05:26Z
","Product: cpe:/a:mariadb:mariadb:10.0.36
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
",,,
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,5905.0,tcp,9.0,High,95,Mitigation,VNC Brute Force Login,Try to log in with given passwords via VNC protocol.,"No authentication is required to log in (Security Type NONE)
",1.3.6.1.4.1.25623.1.0.106056,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,2763184b-3f05-4a13-81de-0a30392a5da8,,"Change the password to something hard to guess or enable
  password protection at all.",,"This script tries to authenticate to a VNC server with the
  passwords set in the password preference. It will also test and report if no authentication /
  password is required at all.

  Note: Some VNC servers have a blacklisting scheme that blocks IP addresses after five unsuccessful
  connection attempts for a period of time. The script will abort the brute force attack if it
  encounters that it gets blocked.

  Note as well that passwords can be max. 8 characters long.","
Details:
VNC Brute Force Login
(OID: 1.3.6.1.4.1.25623.1.0.106056)
Version used: 2021-07-23T07:56:26Z
",,,,
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,5906.0,tcp,9.0,High,95,Mitigation,VNC Brute Force Login,Try to log in with given passwords via VNC protocol.,"No authentication is required to log in (Security Type NONE)
",1.3.6.1.4.1.25623.1.0.106056,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,8d30a3f2-24bd-4bbe-89e2-b29611b02c96,,"Change the password to something hard to guess or enable
  password protection at all.",,"This script tries to authenticate to a VNC server with the
  passwords set in the password preference. It will also test and report if no authentication /
  password is required at all.

  Note: Some VNC servers have a blacklisting scheme that blocks IP addresses after five unsuccessful
  connection attempts for a period of time. The script will abort the brute force attack if it
  encounters that it gets blocked.

  Note as well that passwords can be max. 8 characters long.","
Details:
VNC Brute Force Login
(OID: 1.3.6.1.4.1.25623.1.0.106056)
Version used: 2021-07-23T07:56:26Z
",,,,
9d386ab9dbcf8c3f53967f7d9b99600d76e104c173b7969fb5ff27d31d5bfff9,8d55ff1e4cb197c081d375d2d386c52c060eb619350f30fccac5df9a13f5fb36,623.0,udp,8.5,High,99,Mitigation,IPMI Default Credentials (IPMI Protocol) - Active Check,"It was possible to find default password/username combinations
  for the Intelligent Platform Management Interface (IPMI) protocol.","Found the following default Username/Password combination:

root/superuser
",1.3.6.1.4.1.25623.1.0.105923,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T01:07:04Z,243b2589-1440-451e-81e8-4b64e27390dc,"An attacker can log into the IPMI enabled device often with
  privileged permissions and gain access to the host operating system.","- Change the default passwords or disable the default accounts
  if possible

  - Filter traffic to UDP port 623

  Please contact the vendor / consult the device manual for more information.",,"Many IPMI enabled devices have set default username/password
  combinations. If these are not changed or disabled if opens up an easy exploitable
  vulnerability.","Tries to get a RAKP Message 2 (IPMI v2.0) to check the
  password hash or activate a session (IPMI v1.5).
Details:
IPMI Default Credentials (IPMI Protocol) - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.105923)
Version used: 2024-03-21T05:06:54Z
",,,,
69a67d6ece0baa5ae49253768d35ffc10c2b13d6ad129db6cf60f7e8d0ec3599,,623.0,udp,8.5,High,99,Mitigation,IPMI Default Credentials (IPMI Protocol) - Active Check,"It was possible to find default password/username combinations
  for the Intelligent Platform Management Interface (IPMI) protocol.","Found the following default Username/Password combination:

root/superuser
",1.3.6.1.4.1.25623.1.0.105923,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,33e2c59d-d268-40cf-95b6-12d28a2193e6,"An attacker can log into the IPMI enabled device often with
  privileged permissions and gain access to the host operating system.","- Change the default passwords or disable the default accounts
  if possible

  - Filter traffic to UDP port 623

  Please contact the vendor / consult the device manual for more information.",,"Many IPMI enabled devices have set default username/password
  combinations. If these are not changed or disabled if opens up an easy exploitable
  vulnerability.","Tries to get a RAKP Message 2 (IPMI v2.0) to check the
  password hash or activate a session (IPMI v1.5).
Details:
IPMI Default Credentials (IPMI Protocol) - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.105923)
Version used: 2024-03-21T05:06:54Z
",,,,
